DATE TIME;1SWP;2Soil T; 3SWP;4Soil T;
2023-01-19 06:00:00;-1787.2;-1.1001;-1396.8;-1.501;
2023-01-19 07:00:00;-1777.6;-1.1001;-1395.2;-1.501;
2023-01-19 08:00:00;-1803.2;-1.1001;-1392;-1.501;
2023-01-19 09:00:00;-1784;-1.1001;-1392;-1.501;
2023-01-19 10:00:00;-1825.6;-1.1001;-1411.2;-1.501;
2023-01-19 11:00:00;-1788.8;-1.1001;-1408;-1.501;
2023-01-19 12:00:00;-1809.6;-1.1001;-1409.6;-1.501;
2023-01-19 13:00:00;-1777.6;-1.1001;-1385.6;-1.501;
2023-01-19 14:00:00;-1820.8;-1.1001;-1372.8;-1.501;
2023-01-19 15:00:00;-1768;-1.1001;-1382.4;-1.501;
2023-01-19 16:00:00;-1784;-1.1001;-1390.4;-1.501;
2023-01-19 17:00:00;-1800;-1.1001;-1396.8;-1.501;
2023-01-19 18:00:00;-1764.8;-1.1001;-1406.4;-1.501;
2023-01-19 19:00:00;-1792;-1.1001;-1433.6;-1.501;
2023-01-19 20:00:00;-1779.2;-1.1001;-1398.4;-1.501;
2023-01-19 21:00:00;-1793.6;-1.1001;-1432;-1.501;
2023-01-19 22:00:00;-1804.8;-1.1001;-1406.4;-1.501;
2023-01-19 23:00:00;-1776;-1.1001;-1387.2;-1.501;
2023-01-20 00:00:00;-1771.2;-1.1001;-1416;-1.501;
2023-01-20 01:00:00;-1777.6;-1.1001;-1424;-1.501;
2023-01-20 02:00:00;-1787.2;-1.1001;-1393.6;-1.501;
2023-01-20 03:00:00;-1771.2;-1.1001;-1388.8;-1.501;
2023-01-20 04:00:00;-1788.8;-1.1001;-1392;-1.501;
2023-01-20 05:00:00;-1785.6;-1.1001;-1409.6;-1.501;
2023-01-20 06:00:00;-1796.8;-1.1001;-1406.4;-1.501;
2023-01-20 07:00:00;-1796.8;-1.1001;-1393.6;-1.501;
2023-01-20 08:00:00;-1804.8;-1.1001;-1403.2;-1.501;
2023-01-20 09:00:00;-1761.6;-1.2008;-1401.6;-1.501;
2023-01-20 10:00:00;-1784;-1.2008;-1379.2;-1.501;
2023-01-20 11:00:00;-1793.6;-1.2008;-1425.6;-1.501;
2023-01-20 12:00:00;-1809.6;-1.2008;-1404.8;-1.501;
2023-01-20 13:00:00;-1793.6;-1.2008;-1396.8;-1.501;
2023-01-20 14:00:00;-1803.2;-1.2008;-1384;-1.501;
2023-01-20 15:00:00;-1776;-1.2008;-1412.8;-1.501;
2023-01-20 16:00:00;-1779.2;-1.2008;-1392;-1.501;
2023-01-20 17:00:00;-1808;-1.2008;-1380.8;-1.501;
2023-01-20 18:00:00;-1777.6;-1.2008;-1401.6;-1.501;
2023-01-20 19:00:00;-1811.2;-1.2008;-1416;-1.501;
2023-01-20 20:00:00;-1796.8;-1.2008;-1419.2;-1.501;
2023-01-20 21:00:00;-1747.2;-1.2008;-1387.2;-1.501;
2023-01-20 22:00:00;-1780.8;-1.2008;-1371.2;-1.501;
2023-01-20 23:00:00;-1782.4;-1.2008;-1424;-1.501;
2023-01-21 00:00:00;-1769.6;-1.2008;-1385.6;-1.501;
2023-01-21 01:00:00;-1811.2;-1.2008;-1396.8;-1.501;
2023-01-21 02:00:00;-1787.2;-1.2008;-1406.4;-1.501;
2023-01-21 03:00:00;-1796.8;-1.2008;-1387.2;-1.501;
2023-01-21 04:00:00;-1806.4;-1.2008;-1408;-1.501;
2023-01-21 05:00:00;-1820.8;-1.2008;-1408;-1.501;
2023-01-21 06:00:00;-1795.2;-1.2008;-1425.6;-1.501;
2023-01-21 07:00:00;-1817.6;-1.2008;-1417.6;-1.501;
2023-01-21 08:00:00;-1790.4;-1.2008;-1417.6;-1.501;
2023-01-21 09:00:00;-1804.8;-1.2008;-1403.2;-1.501;
2023-01-21 10:00:00;-1804.8;-1.2008;-1411.2;-1.501;
2023-01-21 11:00:00;-1790.4;-1.2008;-1403.2;-1.501;
2023-01-21 12:00:00;-1827.2;-1.2008;-1400;-1.501;
2023-01-21 13:00:00;-1784;-1.2008;-1400;-1.501;
2023-01-21 14:00:00;-1808;-1.2008;-1414.4;-1.501;
2023-01-21 15:00:00;-1819.2;-1.2008;-1403.2;-1.501;
2023-01-21 16:00:00;-1790.4;-1.2008;-1424;-1.501;
2023-01-21 17:00:00;-1801.6;-1.2008;-1393.6;-1.501;
2023-01-21 18:00:00;-1808;-1.2008;-1382.4;-1.501;
2023-01-21 19:00:00;-1766.4;-1.2008;-1388.8;-1.501;
2023-01-21 20:00:00;-1793.6;-1.2008;-1409.6;-1.501;
2023-01-21 21:00:00;-1779.2;-1.2008;-1401.6;-1.501;
2023-01-21 22:00:00;-1788.8;-1.2008;-1400;-1.501;
2023-01-21 23:00:00;-1787.2;-1.2008;-1396.8;-1.501;
2023-01-22 00:00:00;-1777.6;-1.2008;-1380.8;-1.501;
2023-01-22 01:00:00;-1795.2;-1.2008;-1403.2;-1.501;
2023-01-22 02:00:00;-1782.4;-1.2008;-1419.2;-1.501;
2023-01-22 03:00:00;-1774.4;-1.2008;-1414.4;-1.501;
2023-01-22 04:00:00;-1787.2;-1.2008;-1403.2;-1.501;
2023-01-22 05:00:00;-1782.4;-1.2008;-1392;-1.501;
2023-01-22 06:00:00;-1798.4;-1.2008;-1392;-1.501;
2023-01-22 07:00:00;-1779.2;-1.2008;-1396.8;-1.501;
2023-01-22 08:00:00;-1764.8;-1.1001;-1398.4;-1.501;
2023-01-22 09:00:00;-1782.4;-1.1001;-1411.2;-1.501;
2023-01-22 10:00:00;-1772.8;-1.1001;-1400;-1.501;
2023-01-22 11:00:00;-1808;-1.1001;-1401.6;-1.501;
2023-01-22 12:00:00;-1772.8;-1.1001;-1395.2;-1.501;
2023-01-22 13:00:00;-1768;-1.1001;-1400;-1.501;
2023-01-22 14:00:00;-1777.6;-1.1001;-1412.8;-1.501;
2023-01-22 15:00:00;-1796.8;-1.1001;-1393.6;-1.501;
2023-01-22 16:00:00;-1769.6;-1.1001;-1384;-1.4003;
2023-01-22 17:00:00;-1832;-1.1001;-1364.8;-1.4003;
2023-01-22 18:00:00;-1761.6;-1.1001;-1393.6;-1.4003;
2023-01-22 19:00:00;-1760;-1.1001;-1412.8;-1.4003;
2023-01-22 20:00:00;-1800;-1.0013;-1416;-1.4003;
2023-01-22 21:00:00;-1780.8;-1.0013;-1419.2;-1.4003;
2023-01-22 22:00:00;-1766.4;-1.0013;-1372.8;-1.4003;
2023-01-22 23:00:00;-1756.8;-1.0013;-1374.4;-1.4003;
2023-01-23 00:00:00;-1766.4;-1.0013;-1403.2;-1.4003;
2023-01-23 01:00:00;-1750.4;-1.0013;-1380.8;-1.4003;
2023-01-23 02:00:00;-1782.4;-1.0013;-1380.8;-1.4003;
2023-01-23 03:00:00;-1788.8;-1.0013;-1380.8;-1.4003;
2023-01-23 04:00:00;-1755.2;-0.9006;-1379.2;-1.4003;
2023-01-23 05:00:00;-1768;-0.9006;-1420.8;-1.4003;
2023-01-23 06:00:00;-1761.6;-0.9006;-1390.4;-1.4003;
2023-01-23 07:00:00;-1760;-0.9006;-1377.6;-1.3015;
2023-01-23 08:00:00;-1752;-0.9006;-1401.6;-1.3015;
2023-01-23 09:00:00;-1780.8;-0.9006;-1376;-1.3015;
2023-01-23 10:00:00;-1726.4;-0.9006;-1392;-1.3015;
2023-01-23 11:00:00;-1747.2;-0.9006;-1384;-1.3015;
2023-01-23 12:00:00;-1752;-0.9006;-1388.8;-1.3015;
2023-01-23 13:00:00;-1752;-0.8018;-1385.6;-1.3015;
2023-01-23 14:00:00;-1763.2;-0.8018;-1388.8;-1.3015;
2023-01-23 15:00:00;-1761.6;-0.8018;-1369.6;-1.3015;
2023-01-23 16:00:00;-1750.4;-0.8018;-1380.8;-1.3015;
2023-01-23 17:00:00;-1771.2;-0.8018;-1390.4;-1.3015;
2023-01-23 18:00:00;-1766.4;-0.8018;-1393.6;-1.2008;
2023-01-23 19:00:00;-1761.6;-0.8018;-1390.4;-1.2008;
2023-01-23 20:00:00;-1726.4;-0.8018;-1404.8;-1.2008;
2023-01-23 21:00:00;-1732.8;-0.8018;-1388.8;-1.2008;
2023-01-23 22:00:00;-1726.4;-0.8018;-1392;-1.2008;
2023-01-23 23:00:00;-1761.6;-0.7011;-1382.4;-1.2008;
2023-01-24 00:00:00;-1750.4;-0.7011;-1376;-1.2008;
2023-01-24 01:00:00;-1737.6;-0.7011;-1352;-1.2008;
2023-01-24 02:00:00;-1748.8;-0.7011;-1350.4;-1.2008;
2023-01-24 03:00:00;-1736;-0.7011;-1356.8;-1.2008;
2023-01-24 04:00:00;-1736;-0.7011;-1374.4;-1.2008;
2023-01-24 05:00:00;-1753.6;-0.7011;-1356.8;-1.2008;
2023-01-24 06:00:00;-1723.2;-0.7011;-1380.8;-1.1001;
2023-01-24 07:00:00;-1724.8;-0.7011;-1379.2;-1.1001;
2023-01-24 08:00:00;-1737.6;-0.7011;-1350.4;-1.1001;
2023-01-24 09:00:00;-1716.8;-0.7011;-1380.8;-1.1001;
2023-01-24 10:00:00;-1729.6;-0.7011;-1376;-1.1001;
2023-01-24 11:00:00;-1726.4;-0.7011;-1387.2;-1.1001;
2023-01-24 12:00:00;-1718.4;-0.7011;-1364.8;-1.1001;
2023-01-24 13:00:00;-1737.6;-0.6004;-1350.4;-1.1001;
2023-01-24 14:00:00;-1710.4;-0.6004;-1368;-1.1001;
2023-01-24 15:00:00;-1726.4;-0.6004;-1353.6;-1.1001;
2023-01-24 16:00:00;-1724.8;-0.6004;-1344;-1.1001;
2023-01-24 17:00:00;-1718.4;-0.6004;-1347.2;-1.1001;
2023-01-24 18:00:00;-1718.4;-0.6004;-1377.6;-1.1001;
2023-01-24 19:00:00;-1724.8;-0.6004;-1369.6;-1.0013;
2023-01-24 20:00:00;-1696;-0.6004;-1364.8;-1.0013;
2023-01-24 21:00:00;-1729.6;-0.6004;-1371.2;-1.0013;
2023-01-24 22:00:00;-1708.8;-0.6004;-1355.2;-1.0013;
2023-01-24 23:00:00;-1716.8;-0.6004;-1363.2;-1.0013;
2023-01-25 00:00:00;-1716.8;-0.6004;-1390.4;-1.0013;
2023-01-25 01:00:00;-1702.4;-0.6004;-1374.4;-1.0013;
2023-01-25 02:00:00;-1700.8;-0.6004;-1368;-1.0013;
2023-01-25 03:00:00;-1697.6;-0.6004;-1352;-1.0013;
2023-01-25 04:00:00;-1734.4;-0.6004;-1353.6;-1.0013;
2023-01-25 05:00:00;-1726.4;-0.6004;-1372.8;-1.0013;
2023-01-25 06:00:00;-1729.6;-0.6004;-1356.8;-1.0013;
2023-01-25 07:00:00;-1694.4;-0.6004;-1380.8;-1.0013;
2023-01-25 08:00:00;-1724.8;-0.6004;-1363.2;-1.0013;
2023-01-25 09:00:00;-1713.6;-0.6004;-1376;-1.0013;
2023-01-25 10:00:00;-1710.4;-0.6004;-1344;-1.0013;
2023-01-25 11:00:00;-1716.8;-0.6004;-1348.8;-1.0013;
2023-01-25 12:00:00;-1699.2;-0.5016;-1345.6;-1.0013;
2023-01-25 13:00:00;-1699.2;-0.5016;-1340.8;-0.9006;
2023-01-25 14:00:00;-1723.2;-0.5016;-1371.2;-0.9006;
2023-01-25 15:00:00;-1712;-0.5016;-1334.4;-0.9006;
2023-01-25 16:00:00;-1705.6;-0.5016;-1361.6;-0.9006;
2023-01-25 17:00:00;-1689.6;-0.5016;-1337.6;-0.9006;
2023-01-25 18:00:00;-1689.6;-0.5016;-1360;-0.9006;
2023-01-25 19:00:00;-1675.2;-0.5016;-1360;-0.9006;
2023-01-25 20:00:00;-1696;-0.5016;-1361.6;-0.9006;
2023-01-25 21:00:00;-1681.6;-0.5016;-1320;-0.9006;
2023-01-25 22:00:00;-1670.4;-0.5016;-1353.6;-0.9006;
2023-01-25 23:00:00;-1673.6;-0.5016;-1340.8;-0.9006;
2023-01-26 00:00:00;-1696;-0.5016;-1347.2;-0.9006;
2023-01-26 01:00:00;-1689.6;-0.5016;-1344;-0.9006;
2023-01-26 02:00:00;-1713.6;-0.5016;-1340.8;-0.9006;
2023-01-26 03:00:00;-1688;-0.5016;-1352;-0.9006;
2023-01-26 04:00:00;-1672;-0.5016;-1355.2;-0.9006;
2023-01-26 05:00:00;-1699.2;-0.5016;-1358.4;-0.9006;
2023-01-26 06:00:00;-1700.8;-0.5016;-1342.4;-0.9006;
2023-01-26 07:00:00;-1716.8;-0.5016;-1348.8;-0.9006;
2023-01-26 08:00:00;-1686.4;-0.5016;-1360;-0.9006;
2023-01-26 09:00:00;-1676.8;-0.5016;-1364.8;-0.9006;
2023-01-26 10:00:00;-1675.2;-0.5016;-1323.2;-0.9006;
2023-01-26 11:00:00;-1700.8;-0.5016;-1345.6;-0.9006;
2023-01-26 12:00:00;-1659.2;-0.5016;-1320;-0.9006;
2023-01-26 13:00:00;-1691.2;-0.5016;-1348.8;-0.9006;
2023-01-26 14:00:00;-1670.4;-0.5016;-1329.6;-0.9006;
2023-01-26 15:00:00;-1689.6;-0.5016;-1344;-0.9006;
2023-01-26 16:00:00;-1678.4;-0.5016;-1345.6;-0.9006;
2023-01-26 17:00:00;-1686.4;-0.5016;-1329.6;-0.9006;
2023-01-26 18:00:00;-1728;-0.5016;-1337.6;-0.9006;
2023-01-26 19:00:00;-1665.6;-0.5016;-1328;-0.9006;
2023-01-26 20:00:00;-1657.6;-0.5016;-1332.8;-0.9006;
2023-01-26 21:00:00;-1678.4;-0.5016;-1344;-0.9006;
2023-01-26 22:00:00;-1697.6;-0.5016;-1348.8;-0.9006;
2023-01-26 23:00:00;-1673.6;-0.5016;-1344;-0.8018;
2023-01-27 00:00:00;-1668.8;-0.5016;-1323.2;-0.8018;
2023-01-27 01:00:00;-1699.2;-0.5016;-1326.4;-0.8018;
2023-01-27 02:00:00;-1684.8;-0.5016;-1336;-0.8018;
2023-01-27 03:00:00;-1683.2;-0.5016;-1324.8;-0.8018;
2023-01-27 04:00:00;-1672;-0.5016;-1339.2;-0.8018;
2023-01-27 05:00:00;-1683.2;-0.5016;-1318.4;-0.8018;
2023-01-27 06:00:00;-1673.6;-0.5016;-1360;-0.8018;
2023-01-27 07:00:00;-1644.8;-0.5016;-1344;-0.8018;
2023-01-27 08:00:00;-1660.8;-0.5016;-1347.2;-0.8018;
2023-01-27 09:00:00;-1678.4;-0.5016;-1329.6;-0.8018;
2023-01-27 10:00:00;-1657.6;-0.5016;-1342.4;-0.8018;
2023-01-27 11:00:00;-1676.8;-0.5016;-1328;-0.8018;
2023-01-27 12:00:00;-1665.6;-0.5016;-1344;-0.8018;
2023-01-27 13:00:00;-1686.4;-0.5016;-1310.4;-0.8018;
2023-01-27 14:00:00;-1675.2;-0.5016;-1340.8;-0.8018;
2023-01-27 15:00:00;-1667.2;-0.5016;-1323.2;-0.8018;
2023-01-27 16:00:00;-1684.8;-0.5016;-1344;-0.8018;
2023-01-27 17:00:00;-1659.2;-0.5016;-1329.6;-0.8018;
2023-01-27 18:00:00;-1675.2;-0.5016;-1332.8;-0.8018;
2023-01-27 19:00:00;-1673.6;-0.5016;-1337.6;-0.8018;
2023-01-27 20:00:00;-1659.2;-0.5016;-1329.6;-0.8018;
2023-01-27 21:00:00;-1670.4;-0.5016;-1336;-0.8018;
2023-01-27 22:00:00;-1665.6;-0.5016;-1328;-0.8018;
2023-01-27 23:00:00;-1646.4;-0.5016;-1324.8;-0.8018;
2023-01-28 00:00:00;-1668.8;-0.5016;-1300.8;-0.8018;
2023-01-28 01:00:00;-1664;-0.4009;-1345.6;-0.8018;
2023-01-28 02:00:00;-1676.8;-0.4009;-1355.2;-0.8018;
2023-01-28 03:00:00;-1632;-0.4009;-1336;-0.8018;
2023-01-28 04:00:00;-1704;-0.4009;-1342.4;-0.8018;
2023-01-28 05:00:00;-1664;-0.4009;-1320;-0.8018;
2023-01-28 06:00:00;-1662.4;-0.4009;-1329.6;-0.8018;
2023-01-28 07:00:00;-1662.4;-0.4009;-1324.8;-0.8018;
2023-01-28 08:00:00;-1660.8;-0.4009;-1321.6;-0.8018;
2023-01-28 09:00:00;-1651.2;-0.4009;-1339.2;-0.8018;
2023-01-28 10:00:00;-1641.6;-0.4009;-1302.4;-0.8018;
2023-01-28 11:00:00;-1646.4;-0.4009;-1318.4;-0.8018;
2023-01-28 12:00:00;-1664;-0.4009;-1323.2;-0.8018;
2023-01-28 13:00:00;-1657.6;-0.4009;-1334.4;-0.7011;
2023-01-28 14:00:00;-1656;-0.4009;-1308.8;-0.7011;
2023-01-28 15:00:00;-1635.2;-0.4009;-1318.4;-0.7011;
2023-01-28 16:00:00;-1652.8;-0.4009;-1299.2;-0.7011;
2023-01-28 17:00:00;-1675.2;-0.4009;-1340.8;-0.7011;
2023-01-28 18:00:00;-1660.8;-0.4009;-1323.2;-0.7011;
2023-01-28 19:00:00;-1680;-0.4009;-1299.2;-0.7011;
2023-01-28 20:00:00;-1651.2;-0.4009;-1316.8;-0.7011;
2023-01-28 21:00:00;-1628.8;-0.4009;-1312;-0.7011;
2023-01-28 22:00:00;-1646.4;-0.4009;-1315.2;-0.7011;
2023-01-28 23:00:00;-1659.2;-0.4009;-1313.6;-0.7011;
2023-01-29 00:00:00;-1665.6;-0.4009;-1307.2;-0.7011;
2023-01-29 01:00:00;-1672;-0.4009;-1300.8;-0.7011;
2023-01-29 02:00:00;-1644.8;-0.4009;-1340.8;-0.7011;
2023-01-29 03:00:00;-1651.2;-0.4009;-1288;-0.7011;
2023-01-29 04:00:00;-1673.6;-0.4009;-1308.8;-0.7011;
2023-01-29 05:00:00;-1648;-0.4009;-1297.6;-0.7011;
2023-01-29 06:00:00;-1646.4;-0.4009;-1329.6;-0.7011;
2023-01-29 07:00:00;-1654.4;-0.4009;-1331.2;-0.7011;
2023-01-29 08:00:00;-1651.2;-0.4009;-1305.6;-0.7011;
2023-01-29 09:00:00;-1635.2;-0.4009;-1320;-0.7011;
2023-01-29 10:00:00;-1644.8;-0.4009;-1304;-0.7011;
2023-01-29 11:00:00;-1649.6;-0.4009;-1300.8;-0.7011;
2023-01-29 12:00:00;-1628.8;-0.4009;-1315.2;-0.7011;
2023-01-29 13:00:00;-1641.6;-0.4009;-1300.8;-0.7011;
2023-01-29 14:00:00;-1635.2;-0.4009;-1300.8;-0.7011;
2023-01-29 15:00:00;-1659.2;-0.4009;-1323.2;-0.7011;
2023-01-29 16:00:00;-1614.4;-0.4009;-1294.4;-0.7011;
2023-01-29 17:00:00;-1636.8;-0.4009;-1310.4;-0.7011;
2023-01-29 18:00:00;-1627.2;-0.3002;-1313.6;-0.7011;
2023-01-29 19:00:00;-1603.2;-0.3002;-1324.8;-0.7011;
2023-01-29 20:00:00;-1638.4;-0.3002;-1278.4;-0.7011;
2023-01-29 21:00:00;-1635.2;-0.3002;-1315.2;-0.7011;
2023-01-29 22:00:00;-1641.6;-0.3002;-1310.4;-0.7011;
2023-01-29 23:00:00;-1632;-0.3002;-1302.4;-0.7011;
2023-01-30 00:00:00;-1612.8;-0.3002;-1328;-0.7011;
2023-01-30 01:00:00;-1609.6;-0.3002;-1307.2;-0.7011;
2023-01-30 02:00:00;-1624;-0.3002;-1312;-0.7011;
2023-01-30 03:00:00;-1624;-0.3002;-1294.4;-0.7011;
2023-01-30 04:00:00;-1635.2;-0.3002;-1300.8;-0.7011;
2023-01-30 05:00:00;-1638.4;-0.3002;-1284.8;-0.7011;
2023-01-30 06:00:00;-1612.8;-0.3002;-1300.8;-0.7011;
2023-01-30 07:00:00;-1619.2;-0.3002;-1316.8;-0.7011;
2023-01-30 08:00:00;-1614.4;-0.3002;-1296;-0.7011;
2023-01-30 09:00:00;-1643.2;-0.3002;-1300.8;-0.7011;
2023-01-30 10:00:00;-1609.6;-0.3002;-1284.8;-0.7011;
2023-01-30 11:00:00;-1571.2;-0.3002;-1289.6;-0.6004;
2023-01-30 12:00:00;-1617.6;-0.3002;-1300.8;-0.6004;
2023-01-30 13:00:00;-1609.6;-0.3002;-1288;-0.6004;
2023-01-30 14:00:00;-1627.2;-0.3002;-1291.2;-0.6004;
2023-01-30 15:00:00;-1627.2;-0.3002;-1283.2;-0.6004;
2023-01-30 16:00:00;-1620.8;-0.3002;-1280;-0.6004;
2023-01-30 17:00:00;-1638.4;-0.3002;-1291.2;-0.6004;
2023-01-30 18:00:00;-1624;-0.3002;-1291.2;-0.6004;
2023-01-30 19:00:00;-1608;-0.3002;-1299.2;-0.6004;
2023-01-30 20:00:00;-1603.2;-0.3002;-1313.6;-0.6004;
2023-01-30 21:00:00;-1620.8;-0.3002;-1284.8;-0.6004;
2023-01-30 22:00:00;-1606.4;-0.3002;-1299.2;-0.6004;
2023-01-30 23:00:00;-1608;-0.3002;-1305.6;-0.6004;
2023-01-31 00:00:00;-1608;-0.3002;-1302.4;-0.6004;
2023-01-31 01:00:00;-1616;-0.3002;-1323.2;-0.6004;
2023-01-31 02:00:00;-1628.8;-0.3002;-1328;-0.6004;
2023-01-31 03:00:00;-1617.6;-0.3002;-1270.4;-0.6004;
2023-01-31 04:00:00;-1640;-0.3002;-1286.4;-0.6004;
2023-01-31 05:00:00;-1619.2;-0.3002;-1292.8;-0.6004;
2023-01-31 06:00:00;-1648;-0.3002;-1294.4;-0.6004;
2023-01-31 07:00:00;-1622.4;-0.4009;-1284.8;-0.6004;
2023-01-31 08:00:00;-1616;-0.4009;-1288;-0.6004;
2023-01-31 09:00:00;-1638.4;-0.4009;-1312;-0.6004;
2023-01-31 10:00:00;-1616;-0.4009;-1294.4;-0.6004;
2023-01-31 11:00:00;-1644.8;-0.4009;-1307.2;-0.7011;
2023-01-31 12:00:00;-1628.8;-0.4009;-1328;-0.7011;
2023-01-31 13:00:00;-1627.2;-0.4009;-1302.4;-0.7011;
2023-01-31 14:00:00;-1619.2;-0.4009;-1321.6;-0.7011;
2023-01-31 15:00:00;-1632;-0.4009;-1315.2;-0.7011;
2023-01-31 16:00:00;-1617.6;-0.4009;-1294.4;-0.7011;
2023-01-31 17:00:00;-1638.4;-0.4009;-1312;-0.7011;
2023-01-31 18:00:00;-1644.8;-0.4009;-1305.6;-0.7011;
2023-01-31 19:00:00;-1628.8;-0.4009;-1312;-0.7011;
2023-01-31 20:00:00;-1672;-0.4009;-1292.8;-0.7011;
2023-01-31 21:00:00;-1673.6;-0.4009;-1288;-0.7011;
2023-01-31 22:00:00;-1619.2;-0.4009;-1305.6;-0.7011;
2023-01-31 23:00:00;-1627.2;-0.4009;-1331.2;-0.7011;
2023-02-01 00:00:00;-1656;-0.4009;-1302.4;-0.7011;
2023-02-01 01:00:00;-1632;-0.4009;-1321.6;-0.7011;
2023-02-01 02:00:00;-1616;-0.4009;-1297.6;-0.7011;
2023-02-01 03:00:00;-1635.2;-0.4009;-1326.4;-0.7011;
2023-02-01 04:00:00;-1627.2;-0.4009;-1299.2;-0.7011;
2023-02-01 05:00:00;-1608;-0.4009;-1296;-0.7011;
2023-02-01 06:00:00;-1628.8;-0.4009;-1307.2;-0.7011;
2023-02-01 07:00:00;-1635.2;-0.4009;-1288;-0.7011;
2023-02-01 08:00:00;-1611.2;-0.4009;-1305.6;-0.7011;
2023-02-01 09:00:00;-1625.6;-0.4009;-1332.8;-0.7011;
2023-02-01 10:00:00;-1659.2;-0.4009;-1281.6;-0.7011;
2023-02-01 11:00:00;-1625.6;-0.4009;-1272;-0.7011;
2023-02-01 12:00:00;-1635.2;-0.4009;-1316.8;-0.7011;
2023-02-01 13:00:00;-1675.2;-0.4009;-1313.6;-0.7011;
2023-02-01 14:00:00;-1638.4;-0.4009;-1278.4;-0.7011;
2023-02-01 15:00:00;-1667.2;-0.4009;-1297.6;-0.7011;
2023-02-01 16:00:00;-1657.6;-0.4009;-1284.8;-0.7011;
2023-02-01 17:00:00;-1643.2;-0.4009;-1316.8;-0.7011;
2023-02-01 18:00:00;-1632;-0.4009;-1304;-0.7011;
2023-02-01 19:00:00;-1649.6;-0.4009;-1294.4;-0.7011;
2023-02-01 20:00:00;-1643.2;-0.4009;-1324.8;-0.7011;
2023-02-01 21:00:00;-1638.4;-0.4009;-1283.2;-0.7011;
2023-02-01 22:00:00;-1643.2;-0.4009;-1297.6;-0.7011;
2023-02-01 23:00:00;-1648;-0.4009;-1283.2;-0.7011;
2023-02-02 00:00:00;-1659.2;-0.4009;-1297.6;-0.7011;
2023-02-02 01:00:00;-1660.8;-0.4009;-1300.8;-0.7011;
2023-02-02 02:00:00;-1636.8;-0.4009;-1294.4;-0.7011;
2023-02-02 03:00:00;-1662.4;-0.4009;-1299.2;-0.7011;
2023-02-02 04:00:00;-1633.6;-0.4009;-1305.6;-0.7011;
2023-02-02 05:00:00;-1632;-0.4009;-1305.6;-0.7011;
2023-02-02 06:00:00;-1628.8;-0.4009;-1304;-0.7011;
2023-02-02 07:00:00;-1616;-0.4009;-1276.8;-0.7011;
2023-02-02 08:00:00;-1625.6;-0.4009;-1300.8;-0.7011;
2023-02-02 09:00:00;-1644.8;-0.4009;-1286.4;-0.7011;
2023-02-02 10:00:00;-1635.2;-0.4009;-1304;-0.7011;
2023-02-02 11:00:00;-1632;-0.4009;-1288;-0.7011;
2023-02-02 12:00:00;-1664;-0.4009;-1307.2;-0.7011;
2023-02-02 13:00:00;-1641.6;-0.4009;-1288;-0.7011;
2023-02-02 14:00:00;-1633.6;-0.4009;-1296;-0.7011;
2023-02-02 15:00:00;-1643.2;-0.5016;-1310.4;-0.7011;
2023-02-02 16:00:00;-1640;-0.5016;-1308.8;-0.7011;
2023-02-02 17:00:00;-1646.4;-0.5016;-1281.6;-0.7011;
2023-02-02 18:00:00;-1630.4;-0.5016;-1328;-0.7011;
2023-02-02 19:00:00;-1667.2;-0.5016;-1292.8;-0.7011;
2023-02-02 20:00:00;-1656;-0.5016;-1281.6;-0.7011;
2023-02-02 21:00:00;-1654.4;-0.5016;-1283.2;-0.7011;
2023-02-02 22:00:00;-1636.8;-0.5016;-1294.4;-0.7011;
2023-02-02 23:00:00;-1641.6;-0.5016;-1326.4;-0.7011;
2023-02-03 00:00:00;-1656;-0.5016;-1334.4;-0.7011;
2023-02-03 01:00:00;-1648;-0.5016;-1292.8;-0.7011;
2023-02-03 02:00:00;-1672;-0.5016;-1305.6;-0.7011;
2023-02-03 03:00:00;-1617.6;-0.5016;-1292.8;-0.7011;
2023-02-03 04:00:00;-1668.8;-0.5016;-1310.4;-0.7011;
2023-02-03 05:00:00;-1670.4;-0.5016;-1283.2;-0.7011;
2023-02-03 06:00:00;-1667.2;-0.5016;-1323.2;-0.7011;
2023-02-03 07:00:00;-1664;-0.5016;-1296;-0.7011;
2023-02-03 08:00:00;-1667.2;-0.5016;-1275.2;-0.7011;
2023-02-03 09:00:00;-1652.8;-0.5016;-1326.4;-0.7011;
2023-02-03 10:00:00;-1670.4;-0.5016;-1320;-0.8018;
2023-02-03 11:00:00;-1643.2;-0.5016;-1296;-0.8018;
2023-02-03 12:00:00;-1664;-0.5016;-1297.6;-0.8018;
2023-02-03 13:00:00;-1673.6;-0.5016;-1288;-0.8018;
2023-02-03 14:00:00;-1668.8;-0.5016;-1315.2;-0.8018;
2023-02-03 15:00:00;-1660.8;-0.5016;-1292.8;-0.8018;
2023-02-03 16:00:00;-1672;-0.5016;-1312;-0.8018;
2023-02-03 17:00:00;-1656;-0.5016;-1307.2;-0.8018;
2023-02-03 18:00:00;-1689.6;-0.5016;-1288;-0.8018;
2023-02-03 19:00:00;-1667.2;-0.5016;-1291.2;-0.8018;
2023-02-03 20:00:00;-1672;-0.5016;-1302.4;-0.8018;
2023-02-03 21:00:00;-1667.2;-0.6004;-1297.6;-0.8018;
2023-02-03 22:00:00;-1686.4;-0.6004;-1332.8;-0.8018;
2023-02-03 23:00:00;-1673.6;-0.6004;-1326.4;-0.8018;
